,Calculation ID,Calculation Code,Week,Fiscal Year,Fiscal Quarter,Market,Country Name,Incentive ID,BP Name,Central BP,PEP Element,Type of Sales,Seller Country,Seller Incentive ID,Seller Name,Buyer Country,Buyer Incentive ID,Buyer Name,PH1 Level-Desc,PH2 Level-Desc,PH3 Level-Desc,PH4 Level-Desc,BID type,BID Flag,SPECIAL_BID_NO,Invoice Number,Invoice Date,MTM,BU,Segment,Premier Flag,TS Think,TS Think Meas,Quantity,Revenue,Revenue HWSW,Revenue Services,Revenue(local),Local Currency,D2D intrachannel,Inventory,Measure Flag,Payment Flag,Allocation Flag,TRB,WEB,Platinum Plus,Accelerator
456,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Croatia,ACC00616992,Combis d.o.o.,,ALL PRODUCT,T1 SO to T2,Croatia,ACC00522679,M SAN GRUPA D.D.,Croatia,ACC00616992,Combis d.o.o.,Server and Storage S&P,DCG Server Option,DCG SERVER MEMORY - COMMON,DCG SERVER MEMORY - COMMON,,ONLINE BID,5312923008,RAC-102812,2019-08-09,7X77A01304,X5,SMB,,N,N,12,2727.852,0,0,2727.852,EUR,,N,N,Y,Y,N,,,0
478,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,,ALL PRODUCT,Distribution,Serbia,,,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,Services,Enterprise Product Group,Server Warranty Upgrades,Essential Services,,ONLINE BID,5313334875,6734060094,2019-09-10,5PS7A04111,X7,SMB,,N,N,4,8030.4,0,0,8030.4,EUR,,N,N,Y,Y,N,,,0
479,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,,ALL PRODUCT,Distribution,Cyprus,,,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,Services,Enterprise Product Group,Server Post Warranty,Foundation Services,,SBO,5313473822,6734060333,2019-09-15,5WS7A01546,X7,SMB,,N,N,4,4156.0,0,0,4156.0,EUR,,N,N,Y,Y,N,,,0
480,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,,ALL PRODUCT,Distribution,Bulgaria,,,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,Services,Enterprise Product Group,Server Warranty Upgrades,Essential Services,,, ,6734058282,2019-08-09,5PS7A01562,X7,SMB,,N,N,2,5979.2,0,0,5979.2,EUR,,N,N,Y,Y,N,,,0
481,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,,ALL PRODUCT,T1 SO to T2,Serbia,ACC00570233,"Ingram Micro doo, Beograd",Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,Enterprise Product Group,ThinkSystem,ThinkSystem (Rack Server),ThinkSystem SR250 Server,,ONLINE BID,5312553069,R-19002415,2019-07-03,7Y51S1BT00,X1,SMB,,N,N,1,7642.085,0,0,7642.085,EUR,,N,N,Y,Y,N,,,0
482,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Croatia,ACC00616992,Combis d.o.o.,,ALL PRODUCT,T1 SO to T2,Croatia,ACC00522679,M SAN GRUPA D.D.,Croatia,ACC00616992,Combis d.o.o.,Server and Storage S&P,DCG SERVER OPTIONS PUREFLEX,DCG SERVER POWER - PUREFLEX,DCG SERVER POWER - PUREFLEX,,ONLINE BID,5313104017,RAC-126822,2019-09-27,43W9049,X5,SMB,,N,N,4,768.874,0,0,768.874,EUR,,N,N,Y,Y,N,,,0
483,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,,ALL PRODUCT,Distribution,Bulgaria,,,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,Server and Storage S&P,STORAGE OPTIONS,Storage Options Tape (Tape Old),Storage Options Tape (Tape Old),,SBO,5313553369,6734061282,2019-09-29,01KP929,XB,SMB,,N,N,2,57.42,0,0,57.42,EUR,,N,N,Y,Y,N,,,0
484,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,,ALL PRODUCT,Distribution,Cyprus,,,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,Server and Storage S&P,STORAGE OPTIONS,Storage Options Disk (Storwize Old),Storage Options Disk (Storwize V3xxx),,ONLINE BID,5313170183,6734058426,2019-08-13,00MN508,XB,SMB,,N,N,8,87.92,0,0,87.92,EUR,,N,N,Y,Y,N,,,0
485,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,,ALL PRODUCT,Distribution,Cyprus,,,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,Enterprise Product Group,ThinkSystem,ThinkSystem (Rack Server),ThinkSystem SR590 Server,,ONLINE BID,5312932025,6734057645,2019-07-30,7X99T51600,X1,SMB,,N,N,3,10183.77,0,0,10183.77,EUR,,N,N,Y,Y,N,,,0
486,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,,ALL PRODUCT,T1 SO to T2,Bulgaria,ACC00522174,Solytron Bulgaria Ltd.,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,Server and Storage S&P,DCG Server Option,DCG SERVER OPTIONS OTHER - COMMON,DCG SERVER OPTIONS OTHER - COMMON,,ONLINE BID,5311047366,1037981,2019-08-06,7N67A00883,X5,SMB,,N,N,1,111.261,0,0,111.261,EUR,,N,N,Y,Y,N,,,0
487,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,,ALL PRODUCT,Distribution,Cyprus,,,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,Enterprise Product Group,ThinkSystem,ThinkSystem (Flex Server),ThinkSystem SN550 Server,,ONLINE BID,5313170182,6734060013,2019-09-10,7X16S2XF00,X1,SMB,,N,N,5,53803.75,0,0,53803.75,EUR,,N,N,Y,Y,N,,,0
510,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Croatia,ACC00616992,Combis d.o.o.,,ALL PRODUCT,T1 SO to T2,Croatia,ACC00522679,M SAN GRUPA D.D.,Croatia,ACC00616992,Combis d.o.o.,Enterprise Product Group,X Server System,PureFlex,Flex System Enterprise Chassis,,ONLINE BID,5313104017,RAC-126822,2019-09-27,8721ALG,X1,SMB,,N,N,1,3108.612,0,0,3108.612,EUR,,N,N,Y,Y,N,,,0
511,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,,ALL PRODUCT,Distribution,Cyprus,,,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,Server and Storage S&P,DCG Server Option,DCG SERVER HDD - COMMON,DCG SERVER HDD - COMMON,,ONLINE BID,5313369296,6734059847,2019-09-06,7XB7A00028,X5,SMB,,N,N,2,492.0,0,0,492.0,EUR,,N,N,Y,Y,N,,,0
512,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,,ALL PRODUCT,Distribution,Cyprus,,,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,Enterprise Product Group,ThinkSystem,ThinkSystem (Tower Server),ThinkSystem ST250 Server,,ONLINE BID,5313056554,6734058760,2019-08-16,7Y45A00TEA,X1,SMB,,N,N,1,1260.0,0,0,1260.0,EUR,,N,N,Y,Y,N,,,0
513,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,,ALL PRODUCT,Distribution,Bulgaria,,,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,Server and Storage S&P,DCG Server Option,DCG SERVER HDD - COMMON,DCG SERVER HDD - COMMON,,ONLINE BID,5312904865,6734056815,2019-07-11,7XB7A00027,X5,SMB,,N,N,4,646.28,0,0,646.28,EUR,,N,N,Y,Y,N,,,0
514,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Croatia,ACC00616992,Combis d.o.o.,,ALL PRODUCT,T1 SO to T2,Croatia,ACC00522679,M SAN GRUPA D.D.,Croatia,ACC00616992,Combis d.o.o.,Server and Storage S&P,X SERVER SOFTWARE - LENOVO,X SERVER LENOVO SW - Xclarity,X SERVER LENOVO SW - Xclarity,,ONLINE BID,5312642133,RAC-86903,2019-07-04,00MT209,X4,SMB,,N,N,3,163.523,0,0,163.523,EUR,,N,N,Y,Y,N,,,0
515,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,,ALL PRODUCT,Distribution,Serbia,,,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,Server and Storage S&P,DCG Server Option,DCG SERVER MEMORY - COMMON,DCG SERVER MEMORY - COMMON,,ONLINE BID,5312715495,6734056712,2019-07-10,7X77A01305,X5,SMB,,N,N,24,9476.88,0,0,9476.88,EUR,,N,N,Y,Y,N,,,0
516,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Croatia,ACC00616992,Combis d.o.o.,,ALL PRODUCT,T1 SO to T2,Croatia,ACC00522679,M SAN GRUPA D.D.,Croatia,ACC00616992,Combis d.o.o.,Server and Storage S&P,DCG Server Option,DCG SERVER POWER - COMMON,DCG SERVER POWER - COMMON,,ONLINE BID,5312642133,RAC-86903,2019-07-04,4L67A08366,X5,SMB,,N,N,4,49.934,0,0,49.934,EUR,,N,N,Y,Y,N,,,0
517,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,,ALL PRODUCT,Distribution,Serbia,,,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,Enterprise Product Group,ThinkSystem,ThinkSystem (Rack Server),ThinkSystem SR650 Server,,ONLINE BID,5312906611,6734057050,2019-07-16,7X06W11N00,X1,SMB,,N,N,1,9407.0,0,0,9407.0,EUR,,N,N,Y,Y,N,,,0
518,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,,ALL PRODUCT,Distribution,Cyprus,,,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,Server and Storage S&P,DCG Server Option,DCG SERVER SSD & FLASH - COMMON,DCG SERVER SSD & FLASH - COMMON,,ONLINE BID,5313298193,6734059612,2019-09-02,4XB7A10195,X5,SMB,,N,N,1,86.0,0,0,86.0,EUR,,N,N,Y,Y,N,,,0
519,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,,ALL PRODUCT,T1 SO to T2,Bulgaria,ACC00522174,Solytron Bulgaria Ltd.,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,Server and Storage S&P,DCG Server Option,DCG SERVER OPTIONS OTHER - COMMON,DCG SERVER OPTIONS OTHER - COMMON,,ONLINE BID,5308368281,1037981,2019-08-06,7Y37A01092,X5,SMB,,N,N,1,173.195,0,0,173.195,EUR,,N,N,Y,Y,N,,,0
520,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,,ALL PRODUCT,Distribution,Serbia,,,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,Server and Storage S&P,DCG Server Option,DCG SERVER POWER - COMMON,DCG SERVER POWER - COMMON,,ONLINE BID,5313170554,6734058422,2019-08-13,55945KX,X5,SMB,,N,N,1,2105.15,0,0,2105.15,EUR,,N,N,Y,Y,N,,,0
532,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,,ALL PRODUCT,Distribution,Serbia,,,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,Server and Storage S&P,DCG Server Option,DCG SERVER RACK INFRASTRUCTURE - COMMON,X SERVER RACK INFRASTRUCTURE - COMMON(L),,ONLINE BID,5312906611,6734056847,2019-07-12,00YE443,X5,SMB,,N,N,2,188.0,0,0,188.0,EUR,,N,N,Y,Y,N,,,0
533,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,,ALL PRODUCT,Distribution,Bulgaria,,,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,Server and Storage S&P,DCG Server Option,DCG SERVER MEMORY - COMMON,DCG SERVER MEMORY - COMMON,,ONLINE BID,5313600208,6734061316,2019-09-29,7X77A01304,X5,SMB,,N,N,120,27039.6,0,0,27039.6,EUR,,N,N,Y,Y,N,,,0
534,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,,ALL PRODUCT,Distribution,Cyprus,,,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,Services,Enterprise Product Group,Server Post Warranty,Foundation Services,,SBO,5313473822,6734060333,2019-09-15,5WS7A01600,X7,SMB,,N,N,11,5005.0,0,0,5005.0,EUR,,N,N,Y,Y,N,,,0
535,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,,ALL PRODUCT,T1 SO to T2,Serbia,ACC00570233,"Ingram Micro doo, Beograd",Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,Enterprise Product Group,Networking,LENOVO NETWORK ACCESSORIES,NETWORK - Cables,,ONLINE BID,5312553069,R-19002415,2019-07-03,90Y9430,XF,SMB,,N,N,28,1068.522,0,0,1068.522,EUR,,N,N,Y,Y,N,,,0
536,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,,ALL PRODUCT,Distribution,Bulgaria,,,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,Enterprise Product Group,STORAGE,SAN Switches - Brocade,Lenovo ThinkSystem DB610S,,SBO,5313553369,6734061240,2019-09-28,U0D6C51,X2,SMB,,N,N,2,6563.92,0,0,6563.92,EUR,,N,N,Y,Y,N,,,0
537,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,,ALL PRODUCT,Distribution,Bulgaria,,,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,Enterprise Product Group,ThinkSystem,ThinkSystem (Rack Server),ThinkSystem SR250 Server,,ONLINE BID,5312904865,6734057153,2019-07-18,7Y51A02FEA,X1,SMB,,N,N,1,1390.43,0,0,1390.43,EUR,,N,N,Y,Y,N,,,0
538,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,,ALL PRODUCT,Distribution,Bulgaria,,,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,Enterprise Product Group, , , ,,, ,6734056304,2019-07-02,GTNL0X1,X1,SMB,,N,N,0,-501.07,0,0,-501.07,EUR,,N,N,Y,Y,N,,,0
539,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,,ALL PRODUCT,Distribution,Cyprus,,,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,Server and Storage S&P,DCG Server Option,DCG SERVER OPTIONS OTHER - COMMON,DCG SERVER OPTIONS OTHER - COMMON,,ONLINE BID,5313298193,6734059445,2019-08-31,7ZT7A00482,X5,SMB,,N,N,1,64.0,0,0,64.0,EUR,,N,N,Y,Y,N,,,0
540,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Croatia,ACC00616992,Combis d.o.o.,,ALL PRODUCT,T1 SO to T2,Croatia,ACC00522679,M SAN GRUPA D.D.,Croatia,ACC00616992,Combis d.o.o.,Server and Storage S&P,X SERVER SOFTWARE - 3RD PARTY,X SERVER 3RD PARTY SW - MICROSOFT,X SERVER 3RD PARTY SW - MICROSOFT,,ONLINE BID,5312221012,RAC-110744,2019-08-28,7S05001RWW,X4,SMB,,N,N,1,263.217,0,0,263.217,EUR,,N,N,Y,Y,N,,,0
541,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,,ALL PRODUCT,Distribution,Bulgaria,,,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,Server and Storage S&P,X SERVER SOFTWARE - 3RD PARTY,X SERVER 3RD PARTY SW - MICROSOFT,X SERVER 3RD PARTY SW - MICROSOFT,,ONLINE BID,5312904865,6734056931,2019-07-15,7S050015WW,X4,SMB,,N,N,2,1194.2,0,0,1194.2,EUR,,N,N,Y,Y,N,,,0
542,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,,ALL PRODUCT,Distribution,Bulgaria,,,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,Server and Storage S&P,DCG Server Option,DCG SERVER OPTIONS OTHER - COMMON,DCG SERVER OPTIONS OTHER - COMMON,,SBO,5313553369,6734061369,2019-09-30,7ZT7A00537,X5,SMB,,N,N,1,217.12,0,0,217.12,EUR,,N,N,Y,Y,N,,,0
553,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,,ALL PRODUCT,Distribution,Serbia,,,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,Enterprise Product Group,ThinkSystem,ThinkSystem (Rack Server),ThinkSystem SR650 Server,,ONLINE BID,5312763907,6734056411,2019-07-02,7X06VLQT00,X1,SMB,,N,N,1,4119.34,0,0,4119.34,EUR,,N,N,Y,Y,N,,,0
554,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Croatia,ACC00616992,Combis d.o.o.,,ALL PRODUCT,T1 SO to T2,Croatia,ACC00522679,M SAN GRUPA D.D.,Croatia,ACC00616992,Combis d.o.o.,Server and Storage S&P,X SERVER SOFTWARE - LENOVO,X SERVER LENOVO SW - VMK,X SERVER LENOVO SW - VMK,,ONLINE BID,5312642133,RAC-86903,2019-07-04,4L47A09132,X4,SMB,,N,N,4,52.654,0,0,52.654,EUR,,N,N,Y,Y,N,,,0
555,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,,ALL PRODUCT,Distribution,Serbia,,,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,Services,Enterprise Product Group,Server Warranty Upgrades,Foundation Services,,ONLINE BID,5313007560,6734058306,2019-08-09,5WS7A24029,X7,SMB,,N,N,2,2834.72,0,0,2834.72,EUR,,N,N,Y,Y,N,,,0
595,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Croatia,ACC00616992,Combis d.o.o.,,ALL PRODUCT MDF,T1 SO to T2,Croatia,ACC00522679,M SAN GRUPA D.D.,Croatia,ACC00616992,Combis d.o.o.,Server and Storage S&P,X SERVER SOFTWARE - LENOVO,X SERVER LENOVO SW - VMK,X SERVER LENOVO SW - VMK,,ONLINE BID,5312642133,RAC-86903,2019-07-04,4L47A09132,X4,SMB,,N,N,4,52.654,0,0,52.654,EUR,,N,N,Y,Y,N,,,0
596,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,,ALL PRODUCT MDF,T1 SO to T2,Serbia,ACC00570233,"Ingram Micro doo, Beograd",Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,Server and Storage S&P,DCG Server Option,DCG SERVER MEMORY - COMMON,DCG SERVER MEMORY - COMMON,,ONLINE BID,5312553069,R-19002415,2019-07-03,4ZC7A08709,X5,SMB,,N,N,2,557.745,0,0,557.745,EUR,,N,N,Y,Y,N,,,0
597,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,,ALL PRODUCT MDF,T1 SO to T2,Serbia,ACC00570233,"Ingram Micro doo, Beograd",Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,Enterprise Product Group,Networking,LENOVO NETWORK ACCESSORIES,NETWORK - Cables,,ONLINE BID,5312815950,R-19002899,2019-08-05,90Y9427,XF,SMB,,N,N,2,51.273,0,0,51.273,EUR,,N,N,Y,Y,N,,,0
598,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,,ALL PRODUCT MDF,Distribution,Cyprus,,,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,Enterprise Product Group, , , ,,, ,6734060452,2019-09-17,GTNL0X1,X1,SMB,,N,N,0,-1392.0,0,0,-1392.0,EUR,,N,N,Y,Y,N,,,0
599,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,,ALL PRODUCT MDF,Distribution,Bulgaria,,,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,Server and Storage S&P,DCG Server Option,DCG SERVER OPTIONS OTHER - COMMON,DCG SERVER OPTIONS OTHER - COMMON,,ONLINE BID,5312904865,6734056815,2019-07-11,7N67A00883,X5,SMB,,N,N,1,98.81,0,0,98.81,EUR,,N,N,Y,Y,N,,,0
600,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,,ALL PRODUCT MDF,Distribution,Bulgaria,,,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,Server and Storage S&P,STORAGE OPTIONS,Storage Options Tape (Tape Old),Storage Options Tape (Tape Old),,SBO,5313553369,6734061282,2019-09-29,01KP929,XB,SMB,,N,N,2,57.42,0,0,57.42,EUR,,N,N,Y,Y,N,,,0
601,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,,ALL PRODUCT MDF,T1 SO to T2,Serbia,ACC00570233,"Ingram Micro doo, Beograd",Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,Enterprise Product Group,ThinkSystem,ThinkSystem (Rack Server),ThinkSystem SR650 Server,,ONLINE BID,5312815950,R-19002899,2019-08-05,7X06VRNL00,X1,SMB,,N,N,1,4980.874,0,0,4980.874,EUR,,N,N,Y,Y,N,,,0
602,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,,ALL PRODUCT MDF,Distribution,Bulgaria,,,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,Enterprise Product Group,STORAGE,SAN Switches - Brocade,Lenovo ThinkSystem DB610S,,SBO,5313553369,6734061240,2019-09-28,U0D6C51,X2,SMB,,N,N,2,6563.92,0,0,6563.92,EUR,,N,N,Y,Y,N,,,0
603,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,,ALL PRODUCT MDF,Distribution,Bulgaria,,,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,Server and Storage S&P,DCG Server Option,DCG SERVER HDD - COMMON,DCG SERVER HDD - COMMON,,ONLINE BID,5312904865,6734056815,2019-07-11,7XB7A00027,X5,SMB,,N,N,4,646.28,0,0,646.28,EUR,,N,N,Y,Y,N,,,0
604,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,,ALL PRODUCT MDF,Distribution,Cyprus,,,Cyprus,ACC00617344,NEWCYTECH BUSINESS SOLUTIONS LTD,Enterprise Product Group,ThinkSystem,ThinkSystem (Tower Server),ThinkSystem ST550 Server,,ONLINE BID,5313298193,6734059998,2019-09-09,7X10A01PEA,X1,SMB,,N,N,1,2752.97,0,0,2752.97,EUR,,N,N,Y,Y,N,,,0
609,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,,ALL PRODUCT MDF,T1 SO to T2,Bulgaria,ACC00522174,Solytron Bulgaria Ltd.,Bulgaria,ACC00616495,IBS Bulgaria Ltd.,Server and Storage S&P,DCG Server Option,DCG SERVER MEMORY - COMMON,DCG SERVER MEMORY - COMMON,,ONLINE BID,5312713348,1037981,2019-08-06,7X77A01302,X5,SMB,,N,N,1,188.851,0,0,188.851,EUR,,N,N,Y,Y,N,,,0
610,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,,ALL PRODUCT MDF,Distribution,Serbia,,,Serbia,ACC00636843,SERBIAN BUSINESS SYSTEMS,Enterprise Product Group,ThinkSystem,HV Server for ThinkAgile,ThinkAgile VX 2U Node,,ONLINE BID,5313007560,6734058030,2019-08-02,7Y94S1W200,X1,SMB,,N,N,2,14910.88,0,0,14910.88,EUR,,N,N,Y,Y,N,,,0
611,6700166799792585420,AUTO_CSEE2019121916679_20200316100312_0496,13,FY1920,Q2,SEE,Croatia,ACC00616992,Combis d.o.o.,,ALL PRODUCT MDF,T1 SO to T2,Croatia,ACC00522679,M SAN GRUPA D.D.,Croatia,ACC00616992,Combis d.o.o.,Server and Storage S&P,X SERVER SOFTWARE - LENOVO,X SERVER LENOVO SW - Xclarity,X SERVER LENOVO SW - Xclarity,,ONLINE BID,5312642133,RAC-86903,2019-07-04,00MT209,X4,SMB,,N,N,3,163.523,0,0,163.523,EUR,,N,N,Y,Y,N,,,0
